   176    0.49713E+04    0.85449E+00   -0.38226E+02    0.36052E+07    0.32770E+04
   177    0.49953E+04    0.84344E+00   -0.37610E+02    0.35866E+07    0.32427E+04
   178    0.50189E+04    0.83259E+00   -0.36967E+02    0.35682E+07    0.32089E+04
   179    0.50421E+04    0.82164E+00   -0.36297E+02    0.35499E+07    0.31756E+04
   180    0.50650E+04    0.81080E+00   -0.35601E+02    0.35318E+07    0.31428E+04
   181    0.50874E+04    0.80009E+00   -0.34879E+02    0.35138E+07    0.31105E+04
   182    0.51093E+04    0.78956E+00   -0.34130E+02    0.34959E+07    0.30787E+04
   183    0.51308E+04    0.77915E+00   -0.33355E+02    0.34782E+07    0.30473E+04
   184    0.51519E+04    0.76893E+00   -0.32553E+02    0.34606E+07    0.30164E+04
   185    0.51726E+04    0.75905E+00   -0.31727E+02    0.34431E+07    0.29859E+04
   186    0.51925E+04    0.74937E+00   -0.30874E+02    0.34258E+07    0.29558E+04
   187    0.52123E+04    0.74001E+00   -0.29995E+02    0.34086E+07    0.29262E+04
   188    0.52316E+04    0.73098E+00   -0.29091E+02    0.33915E+07    0.28970E+04
   189    0.52503E+04    0.72230E+00   -0.28161E+02    0.33746E+07    0.28681E+04
   190    0.52689E+04    0.71403E+00   -0.27208E+02    0.33577E+07    0.28397E+04
   191    0.52866E+04    0.70619E+00   -0.26228E+02    0.33410E+07    0.28116E+04
   192    0.53039E+04    0.69880E+00   -0.25223E+02    0.33245E+07    0.27839E+04
   193    0.53207E+04    0.69190E+00   -0.24196E+02    0.33080E+07    0.27566E+04
   194    0.53371E+04    0.68552E+00   -0.23143E+02    0.32917E+07    0.27297E+04
   195    0.53529E+04    0.67970E+00   -0.22067E+02    0.32755E+07    0.27030E+04
   196    0.53682E+04    0.67448E+00   -0.20967E+02    0.32594E+07    0.26767E+04
   197    0.53830E+04    0.66989E+00   -0.19844E+02    0.32434E+07    0.26508E+04
   198    0.53973E+04    0.66596E+00   -0.18699E+02    0.32276E+07    0.26251E+04
   199    0.54111E+04    0.66273E+00   -0.17531E+02    0.32119E+07    0.25998E+04
   200    0.54244E+04    0.66022E+00   -0.16341E+02    0.31963E+07    0.25747E+04
   201    0.54371E+04    0.65849E+00   -0.15129E+02    0.31808E+07    0.25499E+04
   202    0.54493E+04    0.65756E+00   -0.13896E+02    0.31654E+07    0.25255E+04
   203    0.54610E+04    0.65747E+00   -0.12641E+02    0.31501E+07    0.25013E+04
   204    0.54719E+04    0.65826E+00   -0.11368E+02    0.31349E+07    0.24773E+04
   205    0.54824E+04    0.65996E+00   -0.10073E+02    0.31199E+07    0.24537E+04
   206    0.54922E+04    0.66262E+00   -0.87583E+01    0.31050E+07    0.24303E+04
   207    0.55015E+04    0.66626E+00   -0.74244E+01    0.30901E+07    0.24072E+04
   208    0.55101E+04    0.67092E+00   -0.60716E+01    0.30754E+07    0.23843E+04
   209    0.55180E+04    0.67664E+00   -0.47003E+01    0.30608E+07    0.23617E+04
   210    0.55254E+04    0.68346E+00   -0.33113E+01    0.30463E+07    0.23394E+04
   211    0.55322E+04    0.69141E+00   -0.19047E+01    0.30319E+07    0.23173E+04
   212    0.55383E+04    0.70053E+00   -0.48148E+00    0.30176E+07    0.22955E+04
   213    0.55439E+04    0.71086E+00    0.95852E+00    0.30034E+07    0.22739E+04
   214    0.55488E+04    0.72239E+00    0.24141E+01    0.29893E+07    0.22526E+04
   215    0.55531E+04    0.73531E+00    0.38844E+01    0.29753E+07    0.22315E+04
   216    0.55567E+04    0.74944E+00    0.53702E+01    0.29614E+07    0.22106E+04
   217    0.55599E+04    0.76493E+00    0.68693E+01    0.29477E+07    0.21900E+04
   218    0.55624E+04    0.78180E+00    0.83820E+01    0.29340E+07    0.21696E+04
   219    0.55643E+04    0.80002E+00    0.99093E+01    0.29204E+07    0.21495E+04
   220    0.55656E+04    0.81976E+00    0.11447E+02    0.29069E+07    0.21295E+04
   221    0.55663E+04    0.84095E+00    0.12997E+02    0.28935E+07    0.21098E+04
   222    0.55664E+04    0.86372E+00    0.14557E+02    0.28802E+07    0.20903E+04
   223    0.55658E+04    0.88800E+00    0.16130E+02    0.28670E+07    0.20711E+04
   224    0.55648E+04    0.91380E+00    0.17710E+02    0.28539E+07    0.20520E+04
   225    0.55631E+04    0.94127E+00    0.19302E+02    0.28409E+07    0.20332E+04
   226    0.55608E+04    0.97040E+00    0.20901E+02    0.28280E+07    0.20146E+04
   227    0.55578E+04    0.10012E+01    0.22508E+02    0.28152E+07    0.19961E+04
   228    0.55544E+04    0.10336E+01    0.24123E+02    0.28025E+07    0.19779E+04
   229    0.55503E+04    0.10678E+01    0.25744E+02    0.27898E+07    0.19599E+04
   230    0.55456E+04    0.11038E+01    0.27371E+02    0.27773E+07    0.19421E+04
   231    0.55402E+04    0.11415E+01    0.29004E+02    0.27648E+07    0.19244E+04
   232    0.55343E+04    0.11810E+01    0.30642E+02    0.27524E+07    0.19070E+04
   233    0.55278E+04    0.12225E+01    0.32282E+02    0.27401E+07    0.18897E+04
   234    0.55205E+04    0.12657E+01    0.33926E+02    0.27279E+07    0.18726E+04
