   111    0.29701E+04   -0.29215E+02    0.38270E-05   -0.29215E+02    0.90549E+00   -0.80887E-08    0.38270E-05   -0.80887E-08    0.90412E-11
   112    0.30013E+04   -0.29841E+02    0.37366E-05   -0.29841E+02    0.91765E+00   -0.81201E-08    0.37366E-05   -0.81201E-08    0.88303E-11
   113    0.30327E+04   -0.30461E+02    0.36491E-05   -0.30461E+02    0.92952E+00   -0.81448E-08    0.36491E-05   -0.81448E-08    0.86253E-11
   114    0.30643E+04   -0.31075E+02    0.35644E-05   -0.31075E+02    0.94103E+00   -0.81628E-08    0.35644E-05   -0.81628E-08    0.84262E-11
   115    0.30961E+04   -0.31683E+02    0.34822E-05   -0.31683E+02    0.95233E+00   -0.81743E-08    0.34822E-05   -0.81743E-08    0.82328E-11
   116    0.31279E+04   -0.32284E+02    0.34027E-05   -0.32284E+02    0.96319E+00   -0.81793E-08    0.34027E-05   -0.81793E-08    0.80450E-11
   117    0.31600E+04   -0.32878E+02    0.33256E-05   -0.32878E+02    0.97369E+00   -0.81779E-08    0.33256E-05   -0.81779E-08    0.78625E-11
   118    0.31923E+04   -0.33465E+02    0.32510E-05   -0.33465E+02    0.98397E+00   -0.81702E-08    0.32510E-05   -0.81702E-08    0.76853E-11
   119    0.32246E+04   -0.34043E+02    0.31786E-05   -0.34043E+02    0.99389E+00   -0.81562E-08    0.31786E-05   -0.81562E-08    0.75132E-11
   120    0.32571E+04   -0.34612E+02    0.31086E-05   -0.34612E+02    0.10033E+01   -0.81361E-08    0.31086E-05   -0.81361E-08    0.73460E-11
   121    0.32896E+04   -0.35172E+02    0.30407E-05   -0.35172E+02    0.10125E+01   -0.81099E-08    0.30407E-05   -0.81099E-08    0.71836E-11
   122    0.33223E+04   -0.35722E+02    0.29748E-05   -0.35722E+02    0.10212E+01   -0.80777E-08    0.29748E-05   -0.80777E-08    0.70258E-11
   123    0.33550E+04   -0.36262E+02    0.29110E-05   -0.36262E+02    0.10294E+01   -0.80396E-08    0.29110E-05   -0.80396E-08    0.68725E-11
   124    0.33878E+04   -0.36789E+02    0.28491E-05   -0.36789E+02    0.10373E+01   -0.79956E-08    0.28491E-05   -0.79956E-08    0.67235E-11
   125    0.34206E+04   -0.37306E+02    0.27891E-05   -0.37306E+02    0.10447E+01   -0.79458E-08    0.27891E-05   -0.79458E-08    0.65787E-11
   126    0.34535E+04   -0.37811E+02    0.27308E-05   -0.37811E+02    0.10518E+01   -0.78904E-08    0.27308E-05   -0.78904E-08    0.64379E-11
   127    0.34864E+04   -0.38304E+02    0.26742E-05   -0.38304E+02    0.10584E+01   -0.78293E-08    0.26742E-05   -0.78293E-08    0.63010E-11
