   153    0.43305E+04    0.10652E+01    0.00000E+00   -0.45145E+02    0.88417E-07    0.24892E-03   -0.83969E-06
   154    0.43612E+04    0.10593E+01    0.00000E+00   -0.45123E+02    0.87930E-07    0.24609E-03   -0.83628E-06
   155    0.43917E+04    0.10531E+01    0.00000E+00   -0.45078E+02    0.87447E-07    0.24329E-03   -0.83335E-06
   156    0.44218E+04    0.10464E+01    0.00000E+00   -0.45008E+02    0.86968E-07    0.24054E-03   -0.83083E-06
   157    0.44518E+04    0.10394E+01    0.00000E+00   -0.44914E+02    0.86493E-07    0.23782E-03   -0.82867E-06
   158    0.44816E+04    0.10320E+01    0.00000E+00   -0.44794E+02    0.86021E-07    0.23514E-03   -0.82680E-06
   159    0.45111E+04    0.10242E+01    0.00000E+00   -0.44649E+02    0.85552E-07    0.23250E-03   -0.82517E-06
   160    0.45404E+04    0.10161E+01    0.00000E+00   -0.44479E+02    0.85088E-07    0.22989E-03   -0.82371E-06
   161    0.45694E+04    0.10078E+01    0.00000E+00   -0.44283E+02    0.84627E-07    0.22733E-03   -0.82237E-06
   162    0.45982E+04    0.99906E+00    0.00000E+00   -0.44063E+02    0.84169E-07    0.22480E-03   -0.82109E-06
   163    0.46269E+04    0.99002E+00    0.00000E+00   -0.43816E+02    0.83715E-07    0.22230E-03   -0.81980E-06
   164    0.46551E+04    0.98074E+00    0.00000E+00   -0.43545E+02    0.83265E-07    0.21984E-03   -0.81845E-06
   165    0.46832E+04    0.97114E+00    0.00000E+00   -0.43246E+02    0.82818E-07    0.21742E-03   -0.81697E-06
   166    0.47110E+04    0.96138E+00    0.00000E+00   -0.42922E+02    0.82374E-07    0.21503E-03   -0.81531E-06
   167    0.47386E+04    0.95124E+00    0.00000E+00   -0.42573E+02    0.81934E-07    0.21268E-03   -0.81340E-06
   168    0.47658E+04    0.94107E+00    0.00000E+00   -0.42197E+02    0.81497E-07    0.21036E-03   -0.81120E-06
   169    0.47928E+04    0.93059E+00    0.00000E+00   -0.41794E+02    0.81064E-07    0.20807E-03   -0.80863E-06
