   240    0.54524E+04    0.16109E+01    0.23701E-01    0.43746E+02
   241    0.54410E+04    0.16683E+01    0.23900E-01    0.45379E+02
   242    0.54290E+04    0.17277E+01    0.24100E-01    0.47011E+02
   243    0.54164E+04    0.17891E+01    0.24300E-01    0.48638E+02
   244    0.54033E+04    0.18527E+01    0.24500E-01    0.50263E+02
   245    0.53895E+04    0.19183E+01    0.24700E-01    0.51881E+02
   246    0.53753E+04    0.19860E+01    0.24900E-01    0.53495E+02
   247    0.53605E+04    0.20557E+01    0.25101E-01    0.55102E+02
   248    0.53451E+04    0.21278E+01    0.25301E-01    0.56703E+02
   249    0.53293E+04    0.22018E+01    0.25501E-01    0.58296E+02
   250    0.53129E+04    0.22781E+01    0.25701E-01    0.59880E+02
   251    0.52960E+04    0.23564E+01    0.25900E-01    0.61456E+02
   252    0.52785E+04    0.24370E+01    0.26100E-01    0.63023E+02
   253    0.52607E+04    0.25196E+01    0.26300E-01    0.64578E+02
   254    0.52423E+04    0.26045E+01    0.26499E-01    0.66122E+02
   255    0.52234E+04    0.26915E+01    0.26698E-01    0.67656E+02
   256    0.52041E+04    0.27809E+01    0.26897E-01    0.69178E+02
   257    0.51843E+04    0.28722E+01    0.27096E-01    0.70681E+02
   258    0.51640E+04    0.29658E+01    0.27294E-01    0.72177E+02
   259    0.51432E+04    0.30616E+01    0.27492E-01    0.73652E+02
   260    0.51221E+04    0.31596E+01    0.27690E-01    0.75120E+02
   261    0.51005E+04    0.32597E+01    0.27888E-01    0.76559E+02
   262    0.50783E+04    0.33622E+01    0.28085E-01    0.77992E+02
   263    0.50560E+04    0.34667E+01    0.28282E-01    0.79410E+02
   264    0.50331E+04    0.35735E+01    0.28478E-01    0.80807E+02
   265    0.50097E+04    0.36823E+01    0.28674E-01    0.82175E+02
   266    0.49860E+04    0.37935E+01    0.28869E-01    0.83537E+02
   267    0.49618E+04    0.39067E+01    0.29064E-01    0.84870E+02
   268    0.49372E+04    0.40222E+01    0.29259E-01    0.86188E+02
   269    0.49120E+04    0.41397E+01    0.29453E-01    0.87485E+02
   270    0.48867E+04    0.42594E+01    0.29647E-01    0.88761E+02
   271    0.48609E+04    0.43811E+01    0.29840E-01    0.90015E+02
   272    0.48349E+04    0.45051E+01    0.30033E-01    0.91241E+02
   273    0.48084E+04    0.46310E+01    0.30225E-01    0.92452E+02
   274    0.47817E+04    0.47591E+01    0.30416E-01    0.93627E+02
   275    0.47545E+04    0.48891E+01    0.30607E-01    0.94788E+02
   276    0.47272E+04    0.50212E+01    0.30798E-01    0.95913E+02
   277    0.46994E+04    0.51553E+01    0.30987E-01    0.97023E+02
   278    0.46714E+04    0.52914E+01    0.31176E-01    0.98098E+02
   279    0.46430E+04    0.54294E+01    0.31365E-01    0.99143E+02
   280    0.46144E+04    0.55693E+01    0.31553E-01    0.10018E+03
   281    0.45856E+04    0.57112E+01    0.31740E-01    0.10117E+03
   282    0.45564E+04    0.58548E+01    0.31926E-01    0.10214E+03
   283    0.45270E+04    0.60003E+01    0.32112E-01    0.10307E+03
   284    0.44975E+04    0.61477E+01    0.32297E-01    0.10398E+03
   285    0.44676E+04    0.62969E+01    0.32481E-01    0.10486E+03
   286    0.44375E+04    0.64478E+01    0.32664E-01    0.10571E+03
   287    0.44071E+04    0.66004E+01    0.32847E-01    0.10653E+03
   288    0.43766E+04    0.67547E+01    0.33029E-01    0.10732E+03
   289    0.43459E+04    0.69106E+01    0.33210E-01    0.10807E+03
   290    0.43150E+04    0.70680E+01    0.33391E-01    0.10880E+03
   291    0.42840E+04    0.72277E+01    0.33571E-01    0.10949E+03
   292    0.42525E+04    0.73884E+01    0.33750E-01    0.11015E+03
   293    0.42211E+04    0.75499E+01    0.33928E-01    0.11077E+03
   294    0.41895E+04    0.77137E+01    0.34105E-01    0.11137E+03
   295    0.41579E+04    0.78782E+01    0.34282E-01    0.11193E+03
   296    0.41260E+04    0.80449E+01    0.34458E-01    0.11245E+03
   297    0.40940E+04    0.82116E+01    0.34633E-01    0.11295E+03
   298    0.40618E+04    0.83806E+01    0.34807E-01    0.11340E+03
   299    0.40296E+04    0.85511E+01    0.34980E-01    0.11382E+03
   300    0.39973E+04    0.87216E+01    0.35153E-01    0.11420E+03
   301    0.39648E+04    0.88936E+01    0.35324E-01    0.11456E+03
   302    0.39324E+04    0.90663E+01    0.35495E-01    0.11488E+03
   303    0.38998E+04    0.92406E+01    0.35665E-01    0.11516E+03
   304    0.38672E+04    0.94164E+01    0.35834E-01    0.11540E+03
   305    0.38346E+04    0.95921E+01    0.36003E-01    0.11561E+03
   306    0.38019E+04    0.97687E+01    0.36170E-01    0.11578E+03
   307    0.37692E+04    0.99460E+01    0.36337E-01    0.11591E+03
   308    0.37364E+04    0.10126E+02    0.36502E-01    0.11601E+03
   309    0.37038E+04    0.10304E+02    0.36667E-01    0.11607E+03
   310    0.36710E+04    0.10483E+02    0.36831E-01    0.11610E+03
   311    0.36384E+04    0.10665E+02    0.36995E-01    0.11608E+03
   312    0.36058E+04    0.10845E+02    0.37157E-01    0.11603E+03
   313    0.35731E+04    0.11026E+02    0.37319E-01    0.11594E+03
   314    0.35406E+04    0.11208E+02    0.37480E-01    0.11583E+03
   315    0.35081E+04    0.11390E+02    0.37640E-01    0.11566E+03
   316    0.34757E+04    0.11572E+02    0.37799E-01    0.11547E+03
   317    0.34433E+04    0.11753E+02    0.37958E-01    0.11523E+03
   318    0.34110E+04    0.11936E+02    0.38115E-01    0.11496E+03
   319    0.33788E+04    0.12118E+02    0.38272E-01    0.11465E+03
   320    0.33468E+04    0.12300E+02    0.38429E-01    0.11432E+03
   321    0.33149E+04    0.12483E+02    0.38584E-01    0.11393E+03
   322    0.32831E+04    0.12665E+02    0.38739E-01    0.11352E+03
   323    0.32514E+04    0.12847E+02    0.38893E-01    0.11306E+03
   324    0.32199E+04    0.13029E+02    0.39046E-01    0.11257E+03
   325    0.31885E+04    0.13209E+02    0.39198E-01    0.11205E+03
   326    0.31573E+04    0.13390E+02    0.39350E-01    0.11148E+03
   327    0.31262E+04    0.13570E+02    0.39501E-01    0.11088E+03
   328    0.30954E+04    0.13749E+02    0.39651E-01    0.11025E+03
   329    0.30647E+04    0.13929E+02    0.39801E-01    0.10958E+03
   330    0.30342E+04    0.14106E+02    0.39950E-01    0.10887E+03
   331    0.30040E+04    0.14283E+02    0.40098E-01    0.10813E+03
   332    0.29740E+04    0.14460E+02    0.40246E-01    0.10736E+03
   333    0.29441E+04    0.14636E+02    0.40393E-01    0.10656E+03
   334    0.29146E+04    0.14811E+02    0.40540E-01    0.10572E+03
   335    0.28851E+04    0.14984E+02    0.40686E-01    0.10484E+03
   336    0.28560E+04    0.15156E+02    0.40831E-01    0.10393E+03
   337    0.28272E+04    0.15328E+02    0.40976E-01    0.10298E+03
   338    0.27985E+04    0.15497E+02    0.41121E-01    0.10201E+03
   339    0.27702E+04    0.15667E+02    0.41265E-01    0.10100E+03
   340    0.27422E+04    0.15834E+02    0.41408E-01    0.99969E+02
   341    0.27143E+04    0.15999E+02    0.41551E-01    0.98893E+02
   342    0.26868E+04    0.16165E+02    0.41694E-01    0.97788E+02
   343    0.26596E+04    0.16327E+02    0.41836E-01    0.96654E+02
   344    0.26327E+04    0.16488E+02    0.41978E-01    0.95490E+02
   345    0.26061E+04    0.16647E+02    0.42119E-01    0.94297E+02
   346    0.25798E+04    0.16805E+02    0.42260E-01    0.93081E+02
   347    0.25538E+04    0.16961E+02    0.42400E-01    0.91829E+02
   348    0.25282E+04    0.17114E+02    0.42541E-01    0.90547E+02
   349    0.25028E+04    0.17266E+02    0.42680E-01    0.89236E+02
   350    0.24778E+04    0.17415E+02    0.42820E-01    0.87903E+02
   351    0.24533E+04    0.17563E+02    0.42959E-01    0.86540E+02
   352    0.24290E+04    0.17709E+02    0.43098E-01    0.85147E+02
   353    0.24051E+04    0.17852E+02    0.43237E-01    0.83740E+02
   354    0.23814E+04    0.17992E+02    0.43376E-01    0.82295E+02
   355    0.23582E+04    0.18131E+02    0.43514E-01    0.80828E+02
   356    0.23354E+04    0.18267E+02    0.43653E-01    0.79347E+02
   357    0.23129E+04    0.18401E+02    0.43791E-01    0.77836E+02
   358    0.22908E+04    0.18531E+02    0.43929E-01    0.76310E+02
   359    0.22691E+04    0.18659E+02    0.44068E-01    0.74754E+02
   360    0.22477E+04    0.18785E+02    0.44206E-01    0.73179E+02
   361    0.22267E+04    0.18908E+02    0.44344E-01    0.71582E+02
   362    0.22062E+04    0.19028E+02    0.44482E-01    0.69964E+02
   363    0.21860E+04    0.19146E+02    0.44620E-01    0.68329E+02
   364    0.21663E+04    0.19260E+02    0.44758E-01    0.66672E+02
   365    0.21469E+04    0.19372E+02    0.44897E-01    0.64999E+02
   366    0.21279E+04    0.19480E+02    0.45035E-01    0.63307E+02
   367    0.21094E+04    0.19585E+02    0.45174E-01    0.61599E+02
   368    0.20912E+04    0.19687E+02    0.45312E-01    0.59876E+02
   369    0.20735E+04    0.19787E+02    0.45451E-01    0.58136E+02
   370    0.20562E+04    0.19883E+02    0.45590E-01    0.56383E+02
   371    0.20393E+04    0.19975E+02    0.45729E-01    0.54615E+02
   372    0.20228E+04    0.20064E+02    0.45868E-01    0.52835E+02
   373    0.20067E+04    0.20150E+02    0.46008E-01    0.51041E+02
   374    0.19911E+04    0.20233E+02    0.46148E-01    0.49236E+02
   375    0.19758E+04    0.20313E+02    0.46289E-01    0.47421E+02
   376    0.19611E+04    0.20389E+02    0.46429E-01    0.45595E+02
   377    0.19468E+04    0.20462E+02    0.46570E-01    0.43760E+02
   378    0.19328E+04    0.20530E+02    0.46712E-01    0.41915E+02
   379    0.19193E+04    0.20596E+02    0.46854E-01    0.40064E+02
   380    0.19063E+04    0.20659E+02    0.46996E-01    0.38204E+02
   381    0.18936E+04    0.20716E+02    0.47139E-01    0.36338E+02
   382    0.18813E+04    0.20771E+02    0.47283E-01    0.34468E+02
   383    0.18695E+04    0.20821E+02    0.47427E-01    0.32591E+02
   384    0.18583E+04    0.20868E+02    0.47571E-01    0.30711E+02
   385    0.18473E+04    0.20912E+02    0.47716E-01    0.28826E+02
   386    0.18368E+04    0.20952E+02    0.47862E-01    0.26940E+02
   387    0.18267E+04    0.20988E+02    0.48008E-01    0.25051E+02
   388    0.18170E+04    0.21020E+02    0.48155E-01    0.23162E+02
   389    0.18078E+04    0.21046E+02    0.48303E-01    0.21272E+02
   390    0.17990E+04    0.21072E+02    0.48451E-01    0.19384E+02
   391    0.17906E+04    0.21092E+02    0.48600E-01    0.17495E+02
   392    0.17826E+04    0.21111E+02    0.48749E-01    0.15610E+02
   393    0.17751E+04    0.21124E+02    0.48900E-01    0.13727E+02
   394    0.17680E+04    0.21134E+02    0.49051E-01    0.11848E+02
   395    0.17613E+04    0.21140E+02    0.49203E-01    0.99714E+01
   396    0.17550E+04    0.21142E+02    0.49356E-01    0.81016E+01
